dataset_name,config,sub_task,llm_model,classifier,task_type,status,number_iteration,number_iteration_error,has_description,time_catalog_load,time_pipeline_generate,time_total,time_execution,train_auc,train_auc_ovo,train_auc_ovr,train_accuracy,train_f1_score,train_log_loss,train_r_squared,train_rmse,test_auc,test_auc_ovo,test_auc_ovr,test_accuracy,test_f1_score,test_log_loss,test_r_squared,test_rmse,prompt_token_count,all_token_count,operation,dataset_name_orig,ID
Balance-Scale,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,1,2,Yes,0.0009100437164306,17.1319279670715,16.9990332126617,0.591163158416748,-2.0,1.0,1.0,1.0,-2.0,0.0344958708910311,-2.0,-2.0,-2.0,0.990933641975308,0.991330976835179,0.984042553191489,-2.0,0.120449975110331,-2.0,-2.0,1395,2930,Gen-and-Run-Pipeline,Balance-Scale,2
Balance-Scale,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,2,3,Yes,0.0009100437164306,21.2512452602386,46.0845084190369,3.27502775192261,-2.0,1.0,1.0,1.0,-2.0,0.0899334172666628,-2.0,-2.0,-2.0,0.858962191358025,0.873208426889274,0.877659574468085,-2.0,0.616506650357494,-2.0,-2.0,1686,5227,Gen-and-Run-Pipeline,Balance-Scale,2
Balance-Scale,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,3,2,Yes,0.0009100437164306,19.706200838089,18.8693861961365,0.2162606716156,-2.0,1.0,1.0,1.0,-2.0,0.0163976200078603,-2.0,-2.0,-2.0,0.996984310699588,0.997037703970477,0.973404255319149,-2.0,0.0716570339539307,-2.0,-2.0,1558,3284,Gen-and-Run-Pipeline,Balance-Scale,2
Balance-Scale,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,4,2,Yes,0.0009100437164306,19.1722493171692,19.2449748516083,0.263870000839233,-2.0,1.0,1.0,1.0,-2.0,0.0315936886989606,-2.0,-2.0,-2.0,0.984792952674897,0.985176292739318,0.962765957446808,-2.0,0.284590734337639,-2.0,-2.0,1572,3263,Gen-and-Run-Pipeline,Balance-Scale,2
Balance-Scale,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,5,1,Yes,0.0009100437164306,19.9935300350189,0.396545886993408,0.389820575714111,-2.0,1.0,1.0,1.0,-2.0,0.167642760540207,-2.0,-2.0,-2.0,0.890065586419753,0.905881056126154,0.840425531914894,-2.0,0.659599944405775,-2.0,-2.0,1645,1645,Gen-and-Run-Pipeline,Balance-Scale,2
Balance-Scale,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,6,1,Yes,0.0009100437164306,18.6023716926575,0.589111328125,0.58230471611023,-2.0,1.0,1.0,1.0,-2.0,0.0876994336409252,-2.0,-2.0,-2.0,0.863451646090535,0.875794577090095,0.872340425531915,-2.0,0.445037796057169,-2.0,-2.0,1528,1528,Gen-and-Run-Pipeline,Balance-Scale,2
Balance-Scale,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,7,3,Yes,0.0009100437164306,18.7404036521912,36.528130531311,0.592426061630249,-2.0,1.0,1.0,1.0,-2.0,0.0913367249013124,-2.0,-2.0,-2.0,0.858825874485597,0.87077747765773,0.882978723404255,-2.0,0.619808427887994,-2.0,-2.0,1481,4782,Gen-and-Run-Pipeline,Balance-Scale,2
Balance-Scale,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,8,1,Yes,0.0009100437164306,19.2281837463379,0.938677310943604,0.931607246398926,-2.0,1.0,1.0,1.0,-2.0,0.0899334172666628,-2.0,-2.0,-2.0,0.858962191358025,0.873208426889274,0.877659574468085,-2.0,0.616506650357494,-2.0,-2.0,1536,1536,Gen-and-Run-Pipeline,Balance-Scale,2
Balance-Scale,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,9,1,Yes,0.0009100437164306,17.6419973373413,0.468870639801025,0.461869955062866,-2.0,1.0,1.0,1.0,-2.0,0.0891614124317909,-2.0,-2.0,-2.0,0.873737139917695,0.884147987898863,0.877659574468085,-2.0,0.433714605092304,-2.0,-2.0,1491,1491,Gen-and-Run-Pipeline,Balance-Scale,2
Balance-Scale,CatDBChain,ModelSelection,gemini-1.5-pro-latest,Auto,multiclass,True,10,1,Yes,0.0009100437164306,16.851811170578,0.407929182052612,0.400937080383301,-2.0,1.0,1.0,1.0,-2.0,0.0898800626682253,-2.0,-2.0,-2.0,0.861093106995885,0.871306392927541,0.877659574468085,-2.0,0.441919265747127,-2.0,-2.0,1390,1390,Gen-and-Run-Pipeline,Balance-Scale,2
